time,id,low,high,open,close,volume,ret_etf
2020-01-02 01:00:00,BTC-USD,7157.15,7182.0,7181.99,7165.75,189.81934306,-0.0022612117254409148
2020-01-02 02:00:00,BTC-USD,7125.0,7165.74,7165.74,7141.11,344.74459494,-0.0034385793531731546
2020-01-02 03:00:00,BTC-USD,7096.61,7141.11,7141.11,7098.88,380.89996504,-0.005913646477928469
2020-01-02 04:00:00,BTC-USD,7089.0,7129.77,7098.87,7110.98,258.25134995,0.0017044942300756816
2020-01-02 05:00:00,BTC-USD,7101.48,7123.71,7112.11,7108.03,108.03915924,-0.00041485139882269095
2020-01-02 06:00:00,BTC-USD,7091.1,7119.97,7108.04,7104.32,128.22574701,-0.0005219448989381981
2020-01-02 07:00:00,BTC-USD,7074.09,7109.32,7103.45,7077.45,319.47617746,-0.0037822057564974587
2020-01-02 08:00:00,BTC-USD,7075.0,7122.5,7075.04,7122.05,131.46789789,0.006301704710029776
2020-01-02 09:00:00,BTC-USD,7108.52,7132.48,7122.49,7132.48,42.30981084,0.0014644659894271772
2020-01-02 10:00:00,BTC-USD,7132.28,7156.65,7132.48,7136.88,92.77181797,0.0006168962268384703
2020-01-02 11:00:00,BTC-USD,7120.0,7141.68,7136.88,7120.0,60.22409994,-0.0023651791819394585
2020-01-02 12:00:00,BTC-USD,7117.78,7140.81,7117.78,7132.72,97.37740858,0.001786516853932607
2020-01-02 13:00:00,BTC-USD,7081.03,7139.97,7132.72,7107.87,259.61025798,-0.00348394441391231
2020-01-02 14:00:00,BTC-USD,7099.03,7137.23,7107.85,7114.12,187.17203792,0.0008793070216535082
2020-01-02 15:00:00,BTC-USD,7095.5,7130.0,7114.12,7111.72,184.64441275,-0.00033735725571115704
2020-01-02 16:00:00,BTC-USD,7011.3,7125.0,7111.69,7027.01,824.47920444,-0.011911323842895949
2020-01-02 17:00:00,BTC-USD,6903.0,7027.01,7027.01,6942.4,2348.88771903,-0.012040683021655063
2020-01-02 18:00:00,BTC-USD,6927.13,6968.22,6942.4,6955.01,578.86768208,0.001816374740723825
2020-01-02 19:00:00,BTC-USD,6937.82,6976.17,6955.01,6965.0,306.98121211,0.0014363746421643953
2020-01-02 20:00:00,BTC-USD,6924.75,6965.01,6965.0,6927.24,316.31984846,-0.005421392677674164
2020-01-02 21:00:00,BTC-USD,6926.16,6967.14,6927.24,6957.97,268.98089312,0.004436110196846199
2020-01-02 22:00:00,BTC-USD,6943.33,6958.0,6957.98,6955.62,188.58460916,-0.0003377421862986729
2020-01-02 23:00:00,BTC-USD,6936.69,6957.0,6955.62,6945.02,300.75130899,-0.0015239475417000437
2020-01-03 00:00:00,BTC-USD,6903.09,6945.03,6945.02,6919.01,353.74767742,-0.0037451296036584703
2020-01-03 01:00:00,BTC-USD,6864.0,6927.58,6919.01,6869.45,520.71391049,-0.00716287445747299
2020-01-03 02:00:00,BTC-USD,6854.67,6945.4,6869.45,6938.93,442.92750511,0.010114346854551703
2020-01-03 03:00:00,BTC-USD,6925.61,6947.64,6938.93,6937.61,179.84355856,-0.0001902310586792133
2020-01-03 04:00:00,BTC-USD,6937.61,7281.24,6937.61,7194.79,2312.60884673,0.03707040320802135
2020-01-03 05:00:00,BTC-USD,7151.79,7235.94,7194.79,7203.04,621.34774945,0.0011466630714724868
2020-01-03 06:00:00,BTC-USD,7181.35,7209.94,7203.04,7193.14,377.32931399,-0.00137441968946439
2020-01-03 07:00:00,BTC-USD,7176.07,7220.0,7193.14,7184.66,526.39958097,-0.001178901008460853
2020-01-03 08:00:00,BTC-USD,7186.59,7287.52,7186.59,7255.9,466.90773101,0.009915570117444705
2020-01-03 09:00:00,BTC-USD,7252.56,7347.36,7255.86,7337.53,678.76846687,0.011250155046238275
2020-01-03 10:00:00,BTC-USD,7276.77,7361.7,7337.67,7301.15,427.04173693,-0.004958071721682944
2020-01-03 11:00:00,BTC-USD,7296.09,7333.77,7301.15,7327.64,504.61979387,0.0036281955582340153
2020-01-03 12:00:00,BTC-USD,7296.05,7339.31,7327.64,7316.31,438.36713025,-0.0015462004137757335
2020-01-03 13:00:00,BTC-USD,7306.5,7369.61,7316.3,7342.88,329.31686069,0.0036316121104764676
2020-01-03 14:00:00,BTC-USD,7227.78,7347.29,7342.19,7245.0,885.42430268,-0.013329919595581052
2020-01-03 15:00:00,BTC-USD,7245.0,7319.83,7245.0,7313.23,636.68868872,0.009417529330572716
2020-01-03 16:00:00,BTC-USD,7291.42,7401.2,7315.02,7386.74,1229.5309057,0.010051646126267189
2020-01-03 17:00:00,BTC-USD,7330.0,7400.0,7386.74,7353.04,514.58293231,-0.004562229075343094
2020-01-03 18:00:00,BTC-USD,7330.0,7363.28,7353.04,7334.38,407.71630268,-0.0025377258929639712
2020-01-03 19:00:00,BTC-USD,7276.14,7341.53,7334.39,7330.91,473.99011501,-0.0004731142918692477
2020-01-03 20:00:00,BTC-USD,7293.7,7349.44,7330.9,7308.25,444.92422777,-0.0030910214420856175
2020-01-03 21:00:00,BTC-USD,7259.0,7326.85,7308.25,7269.3,458.90332121,-0.005329593267882182
2020-01-03 22:00:00,BTC-USD,7250.0,7309.75,7269.3,7294.72,479.78004426,0.003496897913141561
2020-01-03 23:00:00,BTC-USD,7288.99,7334.45,7293.9,7334.45,344.91168221,0.005446405071064975
2020-01-04 00:00:00,BTC-USD,7284.15,7339.99,7334.45,7302.44,221.32806623,-0.0043643354307412174
2020-01-04 01:00:00,BTC-USD,7277.34,7304.55,7302.43,7303.07,187.44033035,8.627253356419118e-05
2020-01-04 02:00:00,BTC-USD,7290.09,7320.98,7303.07,7320.68,94.49726129,0.0024113146936837193
2020-01-04 03:00:00,BTC-USD,7311.29,7332.89,7320.68,7323.57,148.11330622,0.0003947720703540991
2020-01-04 04:00:00,BTC-USD,7302.78,7330.0,7323.6,7326.97,89.42103635,0.00046425445513609276
2020-01-04 05:00:00,BTC-USD,7320.0,7359.99,7326.86,7333.94,213.56898291,0.0009512799970519126
2020-01-04 06:00:00,BTC-USD,7330.57,7354.72,7333.95,7349.54,113.68026266,0.0021270967583590927
2020-01-04 07:00:00,BTC-USD,7322.27,7354.98,7349.54,7343.16,89.42901598,-0.0008680815397971164
2020-01-04 08:00:00,BTC-USD,7327.16,7352.04,7343.16,7339.13,101.13121362,-0.0005488100490796954
2020-01-04 09:00:00,BTC-USD,7332.14,7355.23,7339.13,7351.67,103.5712781,0.0017086493903228916
2020-01-04 10:00:00,BTC-USD,7296.81,7357.39,7351.67,7304.74,96.14874537,-0.006383583593931763
2020-01-04 11:00:00,BTC-USD,7292.02,7328.74,7304.11,7326.61,56.34765261,0.002993946396449454
2020-01-04 12:00:00,BTC-USD,7295.0,7328.18,7326.61,7299.94,80.90483671,-0.0036401555426043286
2020-01-04 13:00:00,BTC-USD,7280.5,7312.54,7299.95,7287.85,150.30265332,-0.0016561779959833878
2020-01-04 14:00:00,BTC-USD,7281.9,7310.75,7287.83,7304.85,120.76563707,0.002332649546848531
2020-01-04 15:00:00,BTC-USD,7293.6,7317.58,7304.86,7306.11,176.79893336,0.00017248814144021907
2020-01-04 16:00:00,BTC-USD,7285.02,7313.79,7306.12,7297.65,148.6677214,-0.0011579349339114753
2020-01-04 17:00:00,BTC-USD,7295.75,7339.31,7297.64,7339.3,179.05437675,0.005707316738950308
2020-01-04 18:00:00,BTC-USD,7263.32,7398.0,7339.31,7291.42,1058.75038641,-0.006523782922077004
2020-01-04 19:00:00,BTC-USD,7275.01,7342.75,7291.41,7322.54,412.77298102,0.00426803009564658
2020-01-04 20:00:00,BTC-USD,7304.43,7339.78,7324.2,7333.01,272.61035774,0.0014298317250571735
2020-01-04 21:00:00,BTC-USD,7322.23,7358.51,7333.01,7344.84,266.71684156,0.001613252947970878
2020-01-04 22:00:00,BTC-USD,7334.09,7354.23,7343.98,7346.37,168.07933972,0.0002083095070823937
2020-01-04 23:00:00,BTC-USD,7326.69,7350.0,7346.38,7348.63,192.36499314,0.0003076349271817769
2020-01-05 00:00:00,BTC-USD,7348.62,7384.37,7348.63,7368.94,350.85117005,0.002763780459759113
2020-01-05 01:00:00,BTC-USD,7368.75,7471.52,7368.75,7451.01,1181.71899359,0.011137287045355215
2020-01-05 02:00:00,BTC-USD,7425.0,7483.28,7451.0,7438.05,402.96988062,-0.0017393615093792558
2020-01-05 03:00:00,BTC-USD,7438.08,7474.0,7438.75,7471.82,213.15908352,0.004540168458130767
2020-01-05 04:00:00,BTC-USD,7441.33,7488.87,7470.9,7447.56,302.85806188,-0.0032468662253639646
2020-01-05 05:00:00,BTC-USD,7440.65,7459.65,7447.56,7454.73,153.15832274,0.0009627314180751245
2020-01-05 06:00:00,BTC-USD,7442.06,7478.24,7454.8,7461.65,415.97293508,0.0009282697025914111
2020-01-05 07:00:00,BTC-USD,7446.57,7473.78,7461.65,7468.22,226.14532625,0.0008805023017697255
2020-01-05 08:00:00,BTC-USD,7413.91,7475.0,7468.28,7426.38,230.68313579,-0.005602405928052501
2020-01-05 09:00:00,BTC-USD,7396.36,7435.0,7426.41,7425.11,219.46435362,-0.00017101198699776
2020-01-05 10:00:00,BTC-USD,7404.95,7431.33,7425.1,7413.9,29.14557055,-0.0015097419432169579
2020-01-05 11:00:00,BTC-USD,7409.46,7441.25,7413.89,7423.92,71.87626338,0.00135151539675471
2020-01-05 12:00:00,BTC-USD,7423.42,7457.32,7423.85,7457.32,77.83077072,0.004498970894082799
2020-01-05 13:00:00,BTC-USD,7411.11,7460.03,7457.32,7430.68,142.53143445,-0.003572328933182378
2020-01-05 14:00:00,BTC-USD,7425.35,7442.92,7431.11,7431.21,44.58663678,7.132590826142149e-05
2020-01-05 15:00:00,BTC-USD,7428.09,7472.51,7430.77,7459.97,141.87501411,0.003870163809124083
2020-01-05 16:00:00,BTC-USD,7450.0,7479.52,7459.97,7455.99,168.39993767,-0.0005335142098427115
2020-01-05 17:00:00,BTC-USD,7444.33,7464.12,7457.1,7461.16,163.62484744,0.0006934022175459909
2020-01-05 18:00:00,BTC-USD,7419.2,7463.0,7461.17,7432.09,179.07987117,-0.003896177001967538
2020-01-05 19:00:00,BTC-USD,7422.94,7443.86,7432.08,7439.16,141.58289513,0.0009512801917090918
2020-01-05 20:00:00,BTC-USD,7422.41,7439.15,7439.15,7428.7,123.13827967,-0.001406072728641461
2020-01-05 21:00:00,BTC-USD,7356.82,7430.08,7428.71,7356.82,369.2918162,-0.00967598637715883
2020-01-05 22:00:00,BTC-USD,7316.0,7375.0,7355.79,7348.07,358.42004248,-0.0011893725821754408
2020-01-05 23:00:00,BTC-USD,7312.22,7357.04,7348.06,7355.4,233.65030285,0.0009975408508628991
2020-01-06 00:00:00,BTC-USD,7343.17,7377.45,7355.4,7372.97,220.42447508,0.0023887212116269207
2020-01-06 01:00:00,BTC-USD,7361.64,7416.17,7372.93,7416.1,335.90121618,0.005849745760527991
2020-01-06 02:00:00,BTC-USD,7412.88,7562.82,7416.09,7547.86,1613.97002765,0.017766750718032354
2020-01-06 03:00:00,BTC-USD,7478.33,7580.0,7547.86,7540.16,747.88959823,-0.0010201567066691064
2020-01-06 04:00:00,BTC-USD,7516.07,7550.0,7538.99,7527.87,271.92848341,-0.0016299388872385023
2020-01-06 05:00:00,BTC-USD,7498.6,7535.0,7527.84,7528.7,262.68979758,0.0001102569518336427
2020-01-06 06:00:00,BTC-USD,7507.37,7528.79,7528.76,7509.77,205.15390587,-0.0025143783123247054
2020-01-06 07:00:00,BTC-USD,7503.56,7520.9,7510.83,7503.56,92.61033341,-0.0008269227952387714
2020-01-06 08:00:00,BTC-USD,7503.55,7545.0,7503.56,7542.19,125.44044887,0.005148222976826933
2020-01-06 09:00:00,BTC-USD,7506.8,7545.0,7543.42,7541.44,124.25538914,-9.94406134027237e-05
2020-01-06 10:00:00,BTC-USD,7528.89,7567.5,7543.25,7553.33,163.62897147,0.0015766219714006269
2020-01-06 11:00:00,BTC-USD,7520.04,7572.2,7553.33,7536.29,143.17708775,-0.002255958630167032
2020-01-06 12:00:00,BTC-USD,7529.86,7558.01,7536.29,7554.33,157.59568672,0.0023937507712681327
2020-01-06 13:00:00,BTC-USD,7484.65,7615.68,7554.34,7522.17,746.75493958,-0.004257161124811892
2020-01-06 14:00:00,BTC-USD,7499.99,7549.99,7522.19,7541.83,312.89738434,0.0026136075095350986
2020-01-06 15:00:00,BTC-USD,7510.8,7546.11,7541.82,7516.84,594.51630522,-0.0033135193978118815
2020-01-06 16:00:00,BTC-USD,7505.89,7540.63,7515.91,7523.46,479.72944399,0.0008806892257917642
2020-01-06 17:00:00,BTC-USD,7518.87,7554.86,7521.04,7552.76,555.84225949,0.003894484718467428
2020-01-06 18:00:00,BTC-USD,7523.15,7553.0,7552.77,7527.07,282.30112748,-0.003401405578887795
2020-01-06 19:00:00,BTC-USD,7516.88,7544.42,7526.6,7536.6,355.0071989,0.001266096900919056
2020-01-06 20:00:00,BTC-USD,7531.94,7549.99,7536.6,7544.98,287.97223675,0.001111907226069908
2020-01-06 21:00:00,BTC-USD,7544.98,7606.8,7544.98,7576.79,784.67315291,0.004216048286410423
2020-01-06 22:00:00,BTC-USD,7575.65,7758.0,7576.79,7711.03,1659.0045615,0.017717265491058898
2020-01-06 23:00:00,BTC-USD,7700.06,7805.0,7716.54,7764.63,1247.06815019,0.006951081762099243
2020-01-07 00:00:00,BTC-USD,7764.63,8000.0,7764.63,7889.99,3572.35070256,0.016145006265591455
2020-01-07 01:00:00,BTC-USD,7865.62,7932.56,7890.0,7906.52,803.29005827,0.0020950596895561446
2020-01-07 02:00:00,BTC-USD,7897.09,7940.23,7907.47,7899.74,494.46929008,-0.0008575201226330709
2020-01-07 03:00:00,BTC-USD,7889.2,7918.29,7899.9,7897.83,494.95659344,-0.0002417801092187144
2020-01-07 04:00:00,BTC-USD,7820.91,7906.0,7897.83,7844.51,602.58478473,-0.006751221538068064
2020-01-07 05:00:00,BTC-USD,7838.53,7882.83,7844.51,7877.17,280.89147573,0.004163421297187497
2020-01-07 06:00:00,BTC-USD,7862.3,7879.07,7877.17,7874.41,117.01740073,-0.00035037964141948486
2020-01-07 07:00:00,BTC-USD,7860.83,7892.2,7873.5,7878.65,146.92213338,0.0005384530396563836
2020-01-07 08:00:00,BTC-USD,7869.73,7900.0,7878.65,7880.52,112.3094976,0.00023735030747662478
2020-01-07 09:00:00,BTC-USD,7856.74,7880.52,7880.52,7856.75,55.06607889,-0.0030162984168558005
2020-01-07 10:00:00,BTC-USD,7856.75,7885.78,7856.75,7885.78,78.33037816,0.003694912018328056
2020-01-07 11:00:00,BTC-USD,7882.06,7966.16,7885.78,7893.61,432.34565871,0.000992926508221137
2020-01-07 12:00:00,BTC-USD,7847.11,7913.21,7893.15,7871.09,430.32889302,-0.0028529405430467447
2020-01-07 13:00:00,BTC-USD,7812.15,7869.93,7869.92,7847.78,431.34115926,-0.002961470393554211
2020-01-07 14:00:00,BTC-USD,7839.44,7883.89,7847.78,7850.0,679.40344792,0.00028288254767594445
2020-01-07 15:00:00,BTC-USD,7743.5,7851.4,7850.0,7766.06,1064.77867963,-0.010692993630573189
2020-01-07 16:00:00,BTC-USD,7723.0,7941.7,7766.06,7915.0,1242.66946252,0.019178322083527544
2020-01-07 17:00:00,BTC-USD,7875.93,7956.82,7915.01,7942.58,566.11201942,0.003484523057485811
2020-01-07 18:00:00,BTC-USD,7923.09,8134.82,7942.58,8046.05,2407.48444907,0.013027253109191284
2020-01-07 19:00:00,BTC-USD,8040.93,8119.7,8043.41,8081.67,947.16537499,0.004427016983488796
2020-01-07 20:00:00,BTC-USD,8051.24,8184.2,8081.66,8168.53,1119.54971187,0.010747778615063375
2020-01-07 21:00:00,BTC-USD,8007.29,8195.0,8168.53,8022.11,1606.67367143,-0.017924889790451926
2020-01-07 22:00:00,BTC-USD,7965.01,8067.2,8022.1,8045.0,807.84561406,0.002853364015203086
2020-01-07 23:00:00,BTC-USD,8027.0,8216.0,8045.0,8158.52,1363.57100971,0.014110627719080338
2020-01-08 00:00:00,BTC-USD,8157.71,8469.39,8160.01,8447.12,4421.65422424,0.035374062942788775
2020-01-08 01:00:00,BTC-USD,8350.0,8467.83,8444.53,8377.06,1402.07806205,-0.00829395107444919
2020-01-08 02:00:00,BTC-USD,8251.76,8432.75,8377.65,8282.26,1236.68367492,-0.011316619434503239
2020-01-08 03:00:00,BTC-USD,8251.63,8339.95,8278.26,8303.0,812.32433011,0.0025041474186997537
2020-01-08 04:00:00,BTC-USD,8282.82,8355.0,8302.99,8345.48,422.85803186,0.005116223051908841
2020-01-08 05:00:00,BTC-USD,8306.92,8377.56,8343.68,8335.09,432.46970524,-0.0012449853094129715
2020-01-08 06:00:00,BTC-USD,8320.0,8361.48,8334.47,8338.22,288.64159223,0.0003755208402067556
2020-01-08 07:00:00,BTC-USD,8281.19,8342.95,8337.65,8300.13,247.49500556,-0.004568121253696877
2020-01-08 08:00:00,BTC-USD,8268.1,8327.96,8299.01,8312.54,215.49739227,0.0014951573047652378
2020-01-08 09:00:00,BTC-USD,8276.5,8318.38,8312.55,8295.45,153.42354722,-0.002055929956427338
2020-01-08 10:00:00,BTC-USD,8288.19,8362.61,8297.91,8334.79,315.24070926,0.004742358762936272
2020-01-08 11:00:00,BTC-USD,8332.02,8374.88,8339.03,8334.8,199.07393618,1.1997902764626645e-06
2020-01-08 12:00:00,BTC-USD,8276.16,8347.69,8337.41,8281.89,524.71664985,-0.006348082737438143
2020-01-08 13:00:00,BTC-USD,8220.24,8416.2,8280.52,8384.48,1145.69103322,0.012387269089543684
2020-01-08 14:00:00,BTC-USD,8202.57,8384.49,8384.48,8307.33,1044.39648822,-0.009201524721866972
2020-01-08 15:00:00,BTC-USD,8233.0,8357.69,8308.52,8301.04,692.27164594,-0.0007571626503339868
2020-01-08 16:00:00,BTC-USD,8060.0,8332.49,8302.17,8115.0,3050.34390896,-0.022411649624625496
2020-01-08 17:00:00,BTC-USD,8008.88,8123.24,8115.0,8080.18,1516.4686706,-0.004290819470117002
2020-01-08 18:00:00,BTC-USD,8030.0,8090.94,8076.79,8046.59,648.22955203,-0.004157085609479028
2020-01-08 19:00:00,BTC-USD,7960.0,8060.87,8046.59,7961.19,1079.39201391,-0.010613191426430357
2020-01-08 20:00:00,BTC-USD,7845.0,8050.0,7961.19,8043.55,2308.3180583,0.010345187088864893
2020-01-08 21:00:00,BTC-USD,7951.06,8041.75,8041.75,8001.0,782.38672231,-0.005289952819339749
2020-01-08 22:00:00,BTC-USD,7975.8,8091.16,8003.92,8067.31,506.38416721,0.008287714035745575
2020-01-08 23:00:00,BTC-USD,8024.22,8112.93,8067.31,8045.51,481.63620826,-0.002702263827719542
2020-01-09 00:00:00,BTC-USD,7927.27,8048.67,8047.75,7949.72,675.12034375,-0.01190601963082516
2020-01-09 01:00:00,BTC-USD,7946.94,8029.34,7949.72,7993.0,261.44568365,0.005444216903236709
2020-01-09 02:00:00,BTC-USD,7974.63,8016.07,7995.0,7975.0,263.77629095,-0.0022519704741649216
2020-01-09 03:00:00,BTC-USD,7931.92,7986.55,7975.01,7948.25,444.17810823,-0.0033542319749216842
2020-01-09 04:00:00,BTC-USD,7927.29,7974.97,7948.26,7966.48,275.88164548,0.002293586638568268
2020-01-09 05:00:00,BTC-USD,7930.0,7966.49,7966.48,7939.85,196.6482802,-0.0033427561482610724
2020-01-09 06:00:00,BTC-USD,7902.24,7946.88,7939.85,7910.6,299.35246133,-0.0036839486892069617
2020-01-09 07:00:00,BTC-USD,7908.7,7966.99,7910.61,7946.77,177.86505998,0.0045723459661719534
2020-01-09 08:00:00,BTC-USD,7917.29,7953.57,7946.02,7934.15,101.00584087,-0.00158806659812738
2020-01-09 09:00:00,BTC-USD,7856.36,7934.15,7934.15,7869.41,437.88043203,-0.00815966423624459
2020-01-09 10:00:00,BTC-USD,7856.31,7934.82,7869.41,7885.33,191.88383875,0.0020230233270346343
2020-01-09 11:00:00,BTC-USD,7852.58,7897.4,7887.73,7873.05,174.40771147,-0.0015573222680598242
2020-01-09 12:00:00,BTC-USD,7865.03,7908.96,7873.05,7893.71,120.78243069,0.0026241418509980186
2020-01-09 13:00:00,BTC-USD,7885.11,7943.2,7893.72,7890.0,376.20015725,-0.00046999446394657696
2020-01-09 14:00:00,BTC-USD,7871.2,7913.65,7889.99,7879.15,327.54990178,-0.0013751584283904217
2020-01-09 15:00:00,BTC-USD,7879.16,7925.0,7880.04,7899.51,336.07984304,0.002584035079926217
2020-01-09 16:00:00,BTC-USD,7803.28,7916.31,7899.5,7816.23,701.77145154,-0.01054242604921074
2020-01-09 17:00:00,BTC-USD,7777.0,7842.69,7816.22,7790.97,549.72019915,-0.0032317370394677747
2020-01-09 18:00:00,BTC-USD,7782.57,7825.5,7790.97,7810.34,283.16712832,0.0024862116013795177
2020-01-09 19:00:00,BTC-USD,7809.12,7950.0,7810.34,7916.51,666.94300806,0.013593518335949462
2020-01-09 20:00:00,BTC-USD,7800.0,7995.72,7915.65,7815.09,1278.98946158,-0.012811200895344044
2020-01-09 21:00:00,BTC-USD,7744.48,7840.0,7809.15,7785.0,792.08760372,-0.003850243567252609
2020-01-09 22:00:00,BTC-USD,7784.99,7870.03,7785.0,7804.99,321.04372489,0.0025677585099550537
2020-01-09 23:00:00,BTC-USD,7784.64,7827.65,7804.99,7813.78,223.87923113,0.001126202596031467
2020-01-10 00:00:00,BTC-USD,7809.51,7845.69,7813.78,7814.61,254.86298511,0.00010622259648984667
2020-01-10 01:00:00,BTC-USD,7780.84,7833.79,7815.36,7794.99,262.35093644,-0.0025106819150283455
2020-01-10 02:00:00,BTC-USD,7787.66,7816.76,7794.99,7791.74,218.50901278,-0.00041693446688195746
2020-01-10 03:00:00,BTC-USD,7763.96,7811.9,7791.65,7805.71,190.93189411,0.0017929243018890428
2020-01-10 04:00:00,BTC-USD,7757.93,7806.78,7805.85,7786.01,244.69867285,-0.002523793479388803
2020-01-10 05:00:00,BTC-USD,7721.12,7786.01,7786.01,7737.42,343.96016264,-0.0062406803998453775
2020-01-10 06:00:00,BTC-USD,7711.22,7766.56,7735.84,7733.4,440.91530552,-0.0005195530293043982
2020-01-10 07:00:00,BTC-USD,7711.01,7739.71,7733.39,7735.58,705.36732352,0.0002818941216025106
2020-01-10 08:00:00,BTC-USD,7678.0,7735.58,7735.58,7698.01,517.01479744,-0.004856778677229112
2020-01-10 09:00:00,BTC-USD,7687.75,7741.73,7700.6,7714.82,260.61469446,0.002183681237098778
2020-01-10 10:00:00,BTC-USD,7671.0,7771.02,7714.82,7763.57,523.22401501,0.006319006794714532
2020-01-10 11:00:00,BTC-USD,7762.94,7846.13,7763.57,7831.0,423.95403804,0.008685437240856908
2020-01-10 12:00:00,BTC-USD,7797.84,7887.72,7831.01,7885.53,304.31047197,0.006963350785340383
2020-01-10 13:00:00,BTC-USD,7857.97,7936.46,7885.32,7862.38,426.0826003,-0.002935757013162066
2020-01-10 14:00:00,BTC-USD,7845.01,7977.35,7859.95,7973.24,985.24983729,0.014100056217074108
2020-01-10 15:00:00,BTC-USD,7947.0,8094.18,7971.71,8058.59,1328.73800409,0.010704556742302973
2020-01-10 16:00:00,BTC-USD,7930.95,8132.01,8058.88,7952.9,1306.55042887,-0.013115197571783699
2020-01-10 17:00:00,BTC-USD,7912.15,7974.9,7950.88,7964.24,400.02953004,0.0014258949565566503
2020-01-10 18:00:00,BTC-USD,7964.24,8109.73,7964.24,8023.42,1030.40994258,0.0074307152973793755
2020-01-10 19:00:00,BTC-USD,7975.0,8130.0,8023.42,8065.5,883.42150497,0.0052446462979627295
2020-01-10 20:00:00,BTC-USD,8041.08,8100.0,8065.51,8074.88,393.77543961,0.0011629781166697661
2020-01-10 21:00:00,BTC-USD,8023.87,8133.67,8074.48,8046.47,793.7861111,-0.0035183185384798366
2020-01-10 22:00:00,BTC-USD,7985.0,8102.58,8046.48,8092.47,450.85200881,0.005716792581094587
2020-01-10 23:00:00,BTC-USD,8066.09,8199.77,8092.43,8198.09,730.08879483,0.01305163936350695
2020-01-11 00:00:00,BTC-USD,8133.44,8205.0,8198.09,8170.55,541.08686268,-0.003359319060903254
2020-01-11 01:00:00,BTC-USD,8170.68,8262.78,8172.74,8206.02,694.80310249,0.004341201020739094
2020-01-11 02:00:00,BTC-USD,8159.07,8213.86,8206.02,8206.44,399.39033539,5.1181937163136126e-05
2020-01-11 03:00:00,BTC-USD,8135.0,8206.44,8206.0,8159.83,349.85316272,-0.005679685710247129
2020-01-11 04:00:00,BTC-USD,8103.36,8178.67,8158.61,8116.09,276.87005197,-0.005360405792767753
2020-01-11 05:00:00,BTC-USD,8048.53,8116.09,8116.09,8086.54,497.11256845,-0.003640915761160879
2020-01-11 06:00:00,BTC-USD,8063.1,8130.67,8086.54,8115.2,159.07904505,0.003544161037971616
2020-01-11 07:00:00,BTC-USD,8061.43,8145.61,8115.21,8074.79,111.12489181,-0.004979544558359583
2020-01-11 08:00:00,BTC-USD,8038.0,8097.65,8073.13,8054.66,99.25310333,-0.002492944088948512
