time,close,open,volume,signal,beta,kappa,xi,ret,ret_etf
2020-01-06 03:00:00,139.45,139.12,5636.13992461,1.1462060609371059,0.8856632973825476,36.135701810087554,1.1550342912653184e-05,0.0030209307343738168,-0.0010201567066691064
2020-01-06 04:00:00,139.3,139.45,1833.89041911,1.005363287619967,0.8831471770113437,25.142029018312083,1.1862934294193148e-05,-0.001075654356400002,-0.0016299388872385023
2020-01-06 05:00:00,139.1,139.38,1657.11705114,1.141196990540727,0.8838233507184242,25.30681605248551,1.1855254420871475e-05,-0.001435750179468842,0.0001102569518336427
2020-01-06 06:00:00,138.82,139.07,1004.10259015,1.0378957800873694,0.885056661788243,30.670426148937096,1.1766155802590661e-05,-0.0020129403306973215,-0.0025143783123247054
2020-01-06 07:00:00,138.82,138.81,1173.78103014,1.1213782597044812,0.8859698502685031,31.299713273746217,1.1745843634616576e-05,0.0,-0.0008269227952387714
2020-01-06 08:00:00,140.39,138.81,5891.97153274,1.2888696226539444,0.8864310392365321,30.72152594508901,1.1732415886045214e-05,0.01130960956634497,0.005148222976826933
2020-01-06 09:00:00,140.66,140.39,3188.26893458,1.924946081274444,0.9033337961580942,18.998839541953103,1.233611053241175e-05,0.0019232139041243101,-9.94406134027237e-05
2020-01-06 10:00:00,142.06,140.67,3257.86336791,2.177589135302237,0.9036335930359453,17.49299507325247,1.2371653691884457e-05,0.009953078344945299,0.0015766219714006269
2020-01-06 11:00:00,141.25,141.96,3122.4856438,2.7268417537774243,0.9089525981860315,11.798860491995965,1.3027132093335586e-05,-0.005701816134027871,-0.002255958630167032
2020-01-06 12:00:00,142.33,141.36,3302.52456031,2.70341976744059,0.9169779457950995,16.019293196062534,1.2988859071302119e-05,0.007646017699115104,0.0023937507712681327
2020-01-06 13:00:00,140.08,142.32,8908.84494425,3.2766728104612057,0.923287928207141,13.443340337581995,1.322368579864963e-05,-0.01580833274783955,-0.004257161124811892
2020-01-06 14:00:00,140.99,140.08,5864.65891181,2.8049731279560137,0.9601214320772551,31.375761822426394,1.406006170173404e-05,0.006496287835522585,0.0026136075095350986
2020-01-06 15:00:00,140.13,140.98,3827.25978496,3.1902033703902,0.9662592380410459,25.007629109966448,1.437157139818247e-05,-0.006099723384637268,-0.0033135193978118815
2020-01-06 16:00:00,140.58,140.11,2611.24649114,3.0678354322363885,0.9758127446304017,35.32108110628038,1.3924226039365362e-05,0.0032113037893386487,0.0008806892257917642
2020-01-06 17:00:00,141.66,140.58,2653.14474216,3.693821436959836,0.9781793603837143,30.245987279451505,1.4090391454555158e-05,0.007682458386683688,0.003894484718467428
2020-01-06 18:00:00,140.94,141.66,3109.11837225,3.2867491222533207,0.9874264128548507,23.558997927326185,1.4424296646542714e-05,-0.0050825921219822545,-0.003401405578887795
2020-01-06 19:00:00,141.27,140.98,2556.30620514,2.891189101922056,0.9950626677084605,27.45872071287423,1.4417025958001266e-05,0.002341421881651762,0.001266096900919056
2020-01-06 20:00:00,142.06,141.26,3786.57073524,2.9186220647244,0.9977316035691025,27.945360972116514,1.435906997776912e-05,0.00559212854817015,0.001111907226069908
2020-01-06 21:00:00,141.75,142.06,3073.58007059,3.19787601925533,1.0016974477167218,21.193548023162883,1.4696428821952124e-05,-0.002182176545121761,0.004216048286410423
2020-01-06 22:00:00,142.98,141.75,6221.23426772,2.489693377982063,0.9875813963644474,30.623406403605124,1.4405775643318398e-05,0.008677248677248617,0.017717265491058898
2020-01-06 23:00:00,144.19,143.02,7485.05416982,1.0132696808291846,0.9007801174002457,49.97554804865855,1.3845004513112425e-05,0.008462722059029204,0.006951081762099243
2020-01-07 00:00:00,143.65,144.2,11196.80866626,1.7329403386287403,0.9084883903986065,48.085984153677316,1.391512066583036e-05,-0.003745058603231821,0.016145006265591455
