time,close,open,volume,signal,beta,kappa,xi,ret,ret_etf
2022-03-22 18:00:00,11.732,11.704,343988.43,-4.546485544106716,0.7797877007795826,19.057220975207578,0.001461147076794582,0.0023067065356685568,-0.0013704647033814243
2022-03-22 19:00:00,12.296,11.745,1398061.11,-5.178538396746698,0.7869357204120715,18.218610379626753,0.001458026176598694,0.04807364473235598,-0.006587211215096422
2022-03-22 20:00:00,11.986,12.277,1905195.86,-3.5529846948584676,0.570469032494804,12.859299205028494,0.0015035059298313842,-0.02521145087833432,0.007100827543429222
2022-03-22 21:00:00,11.936,11.987,399106.22,-3.5477197968060143,0.45561365303022255,13.471924965835232,0.001458415807647779,-0.0041715334556984285,0.005885844749930147
2022-03-22 22:00:00,12.115,11.942,463186.8,-3.3740628394386865,0.43899092095998143,17.190975594215832,0.001396755400846436,0.01499664879356577,-0.00697170226722077
2022-03-22 23:00:00,12.229,12.124,444468.14,-3.5673449473505485,0.37222174397757485,14.843606968761831,0.00140702824199453,0.00940982253404865,-0.004174274307440329
2022-03-23 00:00:00,12.427,12.228,767685.27,-2.7624281422873054,0.35498915937523495,10.525701369305121,0.0013204408835553803,0.016191021342709888,0.0010016928491163313
2022-03-23 01:00:00,11.974,12.419,860496.78,-1.5494307833161949,0.37097971377233263,8.82857400828512,0.0013114009248612446,-0.036452884847509415,-0.001978043271788632
2022-03-23 02:00:00,11.847,11.971,722740.16,-1.364874067563982,0.42338644563437466,8.771514860754666,0.001131287849190268,-0.010606313679639268,0.0001112507322234002
2022-03-23 03:00:00,11.732,11.838,355140.23,-0.38732137887797574,0.4272043925575427,9.753181410021622,0.001113439834865688,-0.009707098843589113,-0.0059508978305213844
2022-03-23 04:00:00,11.799,11.727,330391.43,-0.8161107789383741,0.45684314491408645,10.28152804979843,0.00111229770127503,0.005710876235935913,-0.002985302286506397
2022-03-23 05:00:00,12.106,11.81,254258.12,-0.6677875777469353,0.4451639621403448,9.825883598035553,0.0011137244982217633,0.026019154165607183,0.0018284768166154652
2022-03-23 06:00:00,12.073,12.12,206844.5,-0.22644181896797302,0.4731954893998424,7.830610895517889,0.0010648725783649097,-0.002725921030893752,0.005098878180198163
2022-03-23 07:00:00,11.973,12.083,132645.41,0.6555253230940785,0.45769685623001294,8.714397151015087,0.0009234341936979754,-0.008282945415389653,-0.0030029596511466083
2022-03-23 08:00:00,11.952,11.97,101013.98,2.628730926950049,0.47437056277383505,12.884175092083089,0.0006463542647642755,-0.0017539463793536658,0.002799557255028784
2022-03-23 09:00:00,12.204,11.966,178386.52,4.24416089838876,0.467361281377537,9.483982046502813,0.0006006753197929847,0.02108433734939763,-0.0013736201957911254
2022-03-23 10:00:00,12.059,12.208,88781.05,3.8325255714048785,0.4452092637444353,10.450098321291168,0.000585924701957856,-0.011881350376925726,-0.0003583957523467518
2022-03-23 11:00:00,12.084,12.057,93475.09,4.326061307885202,0.4502473586762149,11.764920987752037,0.0005821435907851658,0.0020731403930673853,-0.002787810555029635
2022-03-23 12:00:00,12.147,12.082,193099.35,4.477926567381117,0.4450732422806126,11.567716524868883,0.0005822619158942108,0.005213505461767687,0.007828024570500025
2022-03-23 13:00:00,12.313,12.142,581120.88,4.024418522824643,0.4499830381815771,9.620393846423672,0.0005675912067599334,0.013665925742981866,-0.008132214308431474
2022-03-23 14:00:00,12.964,12.312,531775.52,3.415998312710461,0.36455830437520476,8.339288787295565,0.0005673160611311877,0.05287094940306991,0.008879672234718416
2022-03-23 15:00:00,13.287,12.964,699197.48,3.324316261316797,0.6164946550565646,5.924602727696042,0.0005526946855441383,0.024915149645171164,0.005496881391002795
2022-03-23 16:00:00,13.258,13.29,465271.83,2.937677658575416,0.6777024401158454,5.776663469107015,0.0005552187470606664,-0.002182584481071892,-0.0010481570725511258
2022-03-23 17:00:00,12.852,13.243,473598.52,3.2806456479826953,0.6779997661409212,7.074332985099543,0.0005289190375382317,-0.03062302006335793,-0.00994775311150431
2022-03-23 18:00:00,13.037,12.845,448851.38,3.939549456753971,0.8286010753294908,9.23606971217653,0.000507618602571848,0.014394646747587947,-0.0016551365066780344
2022-03-23 19:00:00,13.204,13.04,343560.62,4.560788423506463,0.8135139473500913,8.569320250771408,0.0005084926880510215,0.012809695482089323,0.0029405352619622516
2022-03-23 20:00:00,13.167,13.203,413876.08,4.525332384457688,0.826874189702133,8.801034253556974,0.0005076162406754734,-0.002802181157225192,0.003276440975757522
2022-03-23 21:00:00,13.063,13.165,227161.51,4.480419541202497,0.8112948247610821,8.96775952724502,0.0005080571298226758,-0.007898534214323627,0.0010151009542798128
2022-03-23 22:00:00,13.028,13.068,281673.11,3.916812714341717,0.8045844342176303,7.302010371134365,0.0004885986239404975,-0.0026793232794917188,0.0023214481913405027
2022-03-23 23:00:00,13.326,13.026,242803.0,3.175103767253603,0.7945882121282258,7.168293711693565,0.0004885979885807261,0.022873810254835814,0.009128558672401255
2022-03-24 00:00:00,13.665,13.327,799307.44,3.415585345365437,0.8643444897106813,7.916989890139543,0.0004818583395425423,0.025438991445294823,0.0035317255058366914
2022-03-24 01:00:00,13.684,13.672,567558.7,4.528506277172672,0.9004746689094607,9.69287886335884,0.000450471373551215,0.001390413465056639,-0.004629833951279472
2022-03-24 02:00:00,13.865,13.684,537509.52,5.302157334606892,0.8908988054335987,9.74036156873302,0.0004503673710257782,0.013227126571178083,0.0028414142663453212
2022-03-24 03:00:00,13.654,13.859,508895.73,5.398358594976009,0.9011322591251086,9.997618697369267,0.00044957850733857914,-0.015218175261449751,-0.005485918583616134
2022-03-24 04:00:00,13.726,13.647,244858.07,5.359625242137975,0.945182841322198,10.888843471940746,0.0004488562554382542,0.005273180020506807,0.00455169660846777
2022-03-24 05:00:00,14.045,13.729,299959.79,4.948206989964414,0.9399230323685928,8.536423578359162,0.0004265629693821034,0.02324056535042973,0.002505331632676855
2022-03-24 06:00:00,14.094,14.053,276883.68,4.679816528786874,0.9613421557929801,9.358828501140694,0.00042136369206781745,0.0034887860448558072,0.00445399628252785
2022-03-24 07:00:00,14.372,14.11,321842.47,4.918721849654475,0.9516499036112709,9.473856193244684,0.00042139867535170763,0.019724705548460397,-0.0030463756919112406
2022-03-24 08:00:00,14.116,14.372,181962.43,5.187628548585227,0.9085274407215602,9.60627330726133,0.00042274128840154946,-0.01781241302532699,-0.0007283062645011551
2022-03-24 09:00:00,13.949,14.107,284233.22,4.842893310761306,0.9227184172097712,9.593977480014285,0.00042562807019156306,-0.011830546897138028,-0.0004871297216233472
2022-03-24 10:00:00,13.771,13.957,199435.64,4.82983203481073,0.9304325028261894,11.669624956726123,0.0004120269924352077,-0.012760771381460922,-0.0003361392950086417
2022-03-24 11:00:00,13.562,13.763,371738.18,5.167106251116105,0.9374277676871565,12.490836148228812,0.00041327164628414387,-0.015176820855420936,-0.0008110024920318093
2022-03-24 12:00:00,13.392,13.561,462524.08,4.793894003220687,0.9505072398728882,12.414524465746961,0.000416116149640179,-0.012535024332694267,-0.0037799203967787687
2022-03-24 13:00:00,13.5,13.401,326812.59,4.323400371349686,0.9805990308250678,12.457319849272654,0.000417633799259335,0.008064516129032251,0.004088409372269286
2022-03-24 14:00:00,13.402,13.501,502150.62,4.689873569127193,0.984785852032239,15.175581392273203,0.000398880426255091,-0.007259259259259299,0.013963915160031704
2022-03-24 15:00:00,13.672,13.401,379276.84,5.714483727262607,0.8005372253040759,19.133367852806607,0.00037112334346425026,0.020146246828831593,0.009284715531192811
